t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
2.63862657547,"[17.821426391601562, 6.403572082519531, -10.648642539978027]","[17.821426391601562, 6.403572082519531, -10.648642539978027]","[3.190309762954712, 0.8799108862876892, 7.090214252471924]","[3.190309762954712, 0.8799108862876892, 7.090214252471924]","[0.00471877958625555, -0.00796635914593935, 0.9134815335273743, 0.4067749083042145]","[[-0.6690239499471309, -0.7432379170622111, 0.0021400060034449386], [0.7430875510905525, -0.6689415579526141, -0.018393206205538803], [0.015102066047876617, -0.010715281671511201, 0.9998285404823485]]","[0.0027639814652502537, -0.0020349971018731594, 0.1397019624710083]",[0.0],"[0.00471877958625555, -0.00796635914593935, 0.9134815335273743, 0.4067749083042145]",[0.44],"[0.6068706512451172, 0.1500934362411499, -6.243496475219727]","[153.10910034179688, 153.0497283935547, 190.77130126953125, 190.77587890625]"
2.6696326732635,"[17.91730308532715, 6.430010795593262, -10.435005187988281]","[17.91730308532715, 6.430010795593262, -10.435005187988281]","[3.2012810707092285, 0.8826443552970886, 7.1513800621032715]","[3.2012810707092285, 0.8826443552970886, 7.1513800621032715]","[0.00474614417180419, -0.007951069623231888, 0.9143120646476746, 0.4049046039581299]","[[-0.6720595421368938, -0.7404938027061172, 0.002240064359999183], [0.7403428550151097, -0.671978154889586, -0.018382989019174234], [0.015117763147352081, -0.010696046514323987, 0.9998285092146939]]","[0.0026402834337204695, -0.0019342227606102824, 0.13284610211849213]",[0.0],"[0.00474614417180419, -0.007951069623231888, 0.9143120646476746, 0.4049046039581299]",[0.44],"[0.5485653877258301, 0.1366734504699707, -6.751709518432618]","[149.9233856201172, 149.86447143554688, 193.28379821777344, 193.2892608642578]"
2.7003004550934,"[18.013507843017578, 6.456532001495361, -10.219583511352539]","[18.013507843017578, 6.456532001495361, -10.219583511352539]","[3.2121944427490234, 0.885381817817688, 7.209205150604248]","[3.2121944427490234, 0.885381817817688, 7.209205150604248]","[0.004772336687892675, -0.007936274632811546, 0.9150924682617188, 0.40313780307769775]","[[-0.6749144198487442, -0.737892483685145, 0.0023354340780135097], [0.7377409853867636, -0.6748340013335747, -0.018372668940893067], [0.015133083358385147, -0.010677031629276468, 0.99982848069498]]","[0.0025225761346518993, -0.0018393628997728229, 0.12414215505123138]",[0.0],"[0.004772336687892675, -0.007936274632811546, 0.9150924682617188, 0.40313780307769775]",[0.44],"[0.5456686019897461, 0.13687312602996826, -6.918745574951172]","[140.3943328857422, 140.33242797851562, 200.31280517578125, 200.316650390625]"
2.7323009967804,"[18.119709014892578, 6.485799789428711, -9.980674743652344]","[18.119709014892578, 6.485799789428711, -9.980674743652344]","[3.2241342067718506, 0.8883982300758362, 7.2691450119018555]","[3.2241342067718506, 0.8883982300758362, 7.2691450119018555]","[0.004800204653292894, -0.007920339703559875, 0.9158751368522644, 0.40135639905929565]","[[-0.6777799961703477, -0.7352607323329303, 0.0024350181420126904], [0.7351086553269275, -0.6777006165377351, -0.01836127012861527], [0.015150534233001334, -0.010654898711042027, 0.9998284525085335]]","[0.0023886878043413162, -0.0017334093572571874, 0.11169211566448212]",[0.0],"[0.004800204653292894, -0.007920339703559875, 0.9158751368522644, 0.40135639905929565]",[0.44],"[0.5969882011413574, 0.15082061290740967, -6.813006935119629]","[139.04925537109375, 138.98342895507812, 201.24977111816406, 201.25404357910156]"
2.7630438804626,"[18.216596603393555, 6.512493133544922, -9.761818885803223]","[18.216596603393555, 6.512493133544922, -9.761818885803223]","[3.234931707382202, 0.8911464810371399, 7.3204665184021]","[3.234931707382202, 0.8911464810371399, 7.3204665184021]","[0.00482471939176321, -0.007906169630587101, 0.9165120720863342, 0.39989975094795227]","[[-0.6801137715964272, -0.733102188836096, 0.002520476601511945], [0.7329496086363709, -0.6800353123943903, -0.01835100798711059], [0.015167177666408127, -0.010633391654471136, 0.9998284291291263]]","[0.002256460255011916, -0.0016319635324180126, 0.10013724118471146]",[0.0],"[0.00482471939176321, -0.007906169630587101, 0.9165120720863342, 0.39989975094795227]",[0.44],"[0.5398750305175781, 0.13741254806518555, -7.2439246749877935]","[137.7738800048828, 137.7027130126953, 202.1263885498047, 202.13113403320312]"
2.7937304973602,"[18.31380844116211, 6.53926944732666, -9.541464805603027]","[18.31380844116211, 6.53926944732666, -9.541464805603027]","[3.245676279067993, 0.8939021825790405, 7.368921279907227]","[3.245676279067993, 0.8939021825790405, 7.368921279907227]","[0.0048483130522072315, -0.007892419584095478, 0.9170792102813721, 0.3985975682735443]","[[-0.6821931364343929, -0.7311676161065207, 0.002600775702200242], [0.7310145564229885, -0.6821155681395146, -0.018340999424460408], [0.015184372718260064, -0.010610896253105656, 0.9998284071473128]]","[0.0021167751401662827, -0.0015252386219799519, 0.08941444009542465]",[0.0],"[0.0048483130522072315, -0.007892419584095478, 0.9170792102813721, 0.3985975682735443]",[0.44],"[0.5372285842895508, 0.13778507709503174, -7.387261924743653]","[141.37661743164062, 141.30490112304688, 199.62428283691406, 199.6283416748047]"
2.8246283531189,"[18.421112060546875, 6.568819046020508, -9.29744815826416]","[18.421112060546875, 6.568819046020508, -9.29744815826416]","[3.257436513900757, 0.8969437479972839, 7.41908073425293]","[3.257436513900757, 0.8969437479972839, 7.41908073425293]","[0.004873135592788458, -0.007877822034060955, 0.9176217913627625, 0.39734676480293274]","[[-0.6841836241276109, -0.7293048796112265, 0.002682936626561605], [0.7291513208314351, -0.6841069988686217, -0.01833037165834514], [0.015203845022271123, -0.010585073009383078, 0.999828384938988]]","[0.0019589310977607965, -0.0014064073329791427, 0.07513681799173355]",[0.0],"[0.004873135592788458, -0.007877822034060955, 0.9176217913627625, 0.39734676480293274]",[0.44],"[0.5880117416381836, 0.1520782709121704, -7.302027282714844]","[126.7323989868164, 126.65127563476562, 209.2277069091797, 209.2316131591797]"
2.8566293716431,"[18.51899528503418, 6.595769882202148, -9.074220657348633]","[18.51899528503418, 6.595769882202148, -9.074220657348633]","[3.2680749893188477, 0.8997203707695007, 7.461972236633301]","[3.2680749893188477, 0.8997203707695007, 7.461972236633301]","[0.004894936457276344, -0.007864894345402718, 0.9180248379707336, 0.3964146673679352]","[[-0.6856629193885122, -0.7279140178754698, 0.0027518275445027607], [0.727760025243214, -0.685587127068225, -0.0183211859291873], [0.015222865447769851, -0.010559487499193776, 0.9998283660680297]]","[0.0018030350329354405, -0.0012906320625916123, 0.06036888808012009]",[0.0],"[0.004894936457276344, -0.007864894345402718, 0.9180248379707336, 0.3964146673679352]",[0.44],"[0.531923770904541, 0.13883113861083984, -7.665424880981446]","[126.3803482055664, 126.28730010986328, 209.4437713623047, 209.44827270507812]"
2.8872985839844,"[18.627038955688477, 6.62551212310791, -8.827232360839844]","[18.627038955688477, 6.62551212310791, -8.827232360839844]","[3.279722213745117, 0.9027909636497498, 7.5063371658325195]","[3.279722213745117, 0.9027909636497498, 7.5063371658325195]","[0.004917839076370001, -0.007851227186620235, 0.9183686375617981, 0.39561760425567627]","[[-0.6869251924508983, -0.7267228225752077, 0.0028206109645527166], [0.7265683782877844, -0.6868502791965887, -0.018311809056146044], [0.01524494572470364, -0.010529474202112254, 0.999828346180966]]","[0.00161823071539402, -0.0011567905312404037, 0.04498644173145294]",[0.0],"[0.004917839076370001, -0.007851227186620235, 0.9183686375617981, 0.39561760425567627]",[0.44],"[0.5823612213134766, 0.15352964401245117, -7.591753540039063]","[129.20962524414062, 129.11502075195312, 207.7115020751953, 207.7158203125]"
2.9193773269653,"[18.725587844848633, 6.6526384353637695, -8.601461410522461]","[18.725587844848633, 6.6526384353637695, -8.601461410522461]","[3.2902629375457764, 0.9056001305580139, 7.544243812561035]","[3.2902629375457764, 0.9056001305580139, 7.544243812561035]","[0.004937456455081701, -0.007839451543986797, 0.918596088886261, 0.39508911967277527]","[[-0.687760463035292, -0.7259320540871149, 0.002876492358906302], [0.7257772262845942, -0.6876863059867626, -0.018304049703161046], [0.015265620395830792, -0.010501108406117482, 0.9998283290464873]]","[0.0014410462463274598, -0.0010275559034198523, 0.03197106346487999]",[0.0],"[0.004937456455081701, -0.007839451543986797, 0.918596088886261, 0.39508911967277527]",[0.44],"[0.527036190032959, 0.140458345413208, -7.914667663574219]","[133.58384704589844, 133.48846435546875, 204.92636108398438, 204.93197631835938]"
