t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0.65443873405457,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.68643546104431,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.71743988990784,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.74844002723694,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.77940678596497,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.81040692329407,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.84144020080566,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.87283611297607,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.9036111831665,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.93458104133606,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.96558046340942,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
0.99761486053467,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
1.0286090373993,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
1.0585803985596,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
1.0905787944794,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
1.1226222515106,"[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[7.8530097007751465, 3.2069814205169678, 0.6611301898956299]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]","[[-0.7027054378887669, -0.7114804547203022, 0.0], [0.7114804547203022, -0.7027054378887669, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.9226877689361572, 0.38554778695106506]",[0.44],"[0.0, 0.0, -9.81]","[473.6607360839844, 473.6607360839844, 473.6607971191406, 473.6607971191406]"
