t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
17.823883295059,"[-133.26829528808594, 53.550113677978516, -28.98954200744629]","[-133.26829528808594, 53.550113677978516, -28.98954200744629]","[3.605293035507202, -10.911040306091309, -5.025074005126953]","[3.605293035507202, -10.911040306091309, -5.025074005126953]","[0.057252220809459686, 0.2818625271320343, 0.333525687456131, -0.8977952599525452]","[[0.6186282632113169, 0.631150073823608, -0.4679195090270416], [-0.5666010512585058, 0.7709655980386002, 0.290818331188647], [0.5442998542425026, 0.08521524133068947, 0.8345513980222562]]","[0.17387700080871582, 0.027724117040634155, 0.27790746092796326]",[0.0],"[0.057252220809459686, 0.2818625271320343, 0.333525687456131, -0.8977952599525452]",[0.44],"[7.339143753051758, -3.5583972930908203, -7.288842735290528]","[669.681640625, 669.857421875, 668.37109375, 668.361328125]"
17.854877948761,"[-133.15792846679688, 53.22172546386719, -29.139545440673828]","[-133.15792846679688, 53.22172546386719, -29.139545440673828]","[3.7528679370880127, -10.980762481689453, -4.974960803985596]","[3.7528679370880127, -10.980762481689453, -4.974960803985596]","[0.05593852698802948, 0.28211912512779236, 0.3290587365627289, -0.8994443416595459]","[[0.6242582942577393, 0.6235026939395718, -0.4706867795085463], [-0.5603773807603707, 0.7771824581803002, 0.2862947089097734], [0.5443150235719907, 0.08504034258916171, 0.8345593608710771]]","[0.1752261072397232, 0.02785102277994156, 0.2788020372390747]",[0.0],"[0.05593852698802948, 0.28211912512779236, 0.3290587365627289, -0.8994443416595459]",[0.44],"[7.378745079040527, -3.4861087799072266, -7.304339942932129]","[669.687744140625, 669.857421875, 668.540283203125, 668.5422973632812]"
17.885875940323,"[-133.03138732910156, 52.85810852050781, -29.30281639099121]","[-133.03138732910156, 52.85810852050781, -29.30281639099121]","[3.916107654571533, -11.055760383605957, -4.920194149017334]","[3.916107654571533, -11.055760383605957, -4.920194149017334]","[0.054475460201501846, 0.2823980450630188, 0.3241164982318878, -0.9012393355369568]","[[0.6303996794369677, 0.6149806019357684, -0.4737036621788986], [-0.5534455480765188, 0.7839618396194665, 0.28125058605685593], [0.544329243779224, 0.0848688758365701, 0.8345675367608396]]","[0.17655043303966522, 0.02796817757189274, 0.2796688973903656]",[0.0],"[0.054475460201501846, 0.2823980450630188, 0.3241164982318878, -0.9012393355369568]",[0.44],"[8.161985874176025, -3.7498950958251953, -7.071667251586915]","[669.6924438476562, 669.857421875, 668.650634765625, 668.6598510742188]"
17.917887210846,"[-132.91168212890625, 52.52542495727539, -29.449682235717773]","[-132.91168212890625, 52.52542495727539, -29.449682235717773]","[4.0653228759765625, -11.122373580932617, -4.87073278427124]","[4.0653228759765625, -11.122373580932617, -4.87073278427124]","[0.05313064157962799, 0.2826480567455292, 0.31959962844848633, -0.9028528928756714]","[[0.6359323070271312, 0.6071374434056613, -0.47641816478061827], [-0.5470683530211611, 0.7900664248418532, 0.27660673473613073], [0.5443402980129335, 0.08473012093410048, 0.8345744218866264]]","[0.1776219606399536, 0.028059691190719604, 0.280362993478775]",[0.0],"[0.05313064157962799, 0.2826480567455292, 0.31959962844848633, -0.9028528928756714]",[0.44],"[7.460761070251465, -3.330659866333008, -7.336931762695313]","[669.6978149414062, 669.857421875, 668.7852783203125, 668.8041381835938]"
17.948875188828,"[-132.77481079101562, 52.15719223022461, -29.609527587890625]","[-132.77481079101562, 52.15719223022461, -29.609527587890625]","[4.230345726013184, -11.193897247314453, -4.816685199737549]","[4.230345726013184, -11.193897247314453, -4.816685199737549]","[0.051636699587106705, 0.2829185128211975, 0.31460681557655334, -0.9046066999435425]","[[0.6419593333916449, 0.5984088229452635, -0.47936944922427105], [-0.5399729099285469, 0.7967124056970629, 0.2714379935915998], [0.5443504797202021, 0.0845943759537251, 0.8345815327175856]]","[0.1786712110042572, 0.028146948665380478, 0.28103554248809814]",[0.0],"[0.051636699587106705, 0.2829185128211975, 0.31460681557655334, -0.9046066999435425]",[0.44],"[8.251142501831055, -3.576183319091797, -7.10762077331543]","[669.703125, 669.857421875, 668.913330078125, 668.9412231445312]"
17.980879306793,"[-132.64564514160156, 51.820411682128906, -29.753299713134766]","[-132.64564514160156, 51.820411682128906, -29.753299713134766]","[4.381158828735352, -11.257304191589355, -4.767878532409668]","[4.381158828735352, -11.257304191589355, -4.767878532409668]","[0.050266608595848083, 0.2831599712371826, 0.3100474178791046, -0.9061812162399292]","[[0.6473820587109156, 0.5903852753398553, -0.4820184298509824], [-0.5334513095630911, 0.8026877334535434, 0.2666873488849042], [0.5443585586537116, 0.08448472283033581, 0.8345873974984594]]","[0.17951950430870056, 0.028212791308760643, 0.2815740406513214]",[0.0],"[0.050266608595848083, 0.2831599712371826, 0.3100474178791046, -0.9061812162399292]",[0.44],"[7.540655136108398, -3.170347213745117, -7.3696666336059575]","[669.7078247070312, 669.857421875, 669.015869140625, 669.0507202148438]"
18.011885643005,"[-132.49827575683594, 51.447784423828125, -29.90976333618164]","[-132.49827575683594, 51.447784423828125, -29.90976333618164]","[4.547909736633301, -11.325251579284668, -4.71455192565918]","[4.547909736633301, -11.325251579284668, -4.71455192565918]","[0.04874763637781143, 0.2834200859069824, 0.30501121282577515, -0.9078903794288635]","[[0.6532824299100568, 0.581465610064825, -0.48489158727573045], [-0.5262013729049784, 0.8091836559962527, 0.26140762845797116], [0.544365890051675, 0.0843775881087252, 0.8345934457041108]]","[0.18034765124320984, 0.0282747782766819, 0.28209570050239563]",[0.0],"[0.04874763637781143, 0.2834200859069824, 0.30501121282577515, -0.9078903794288635]",[0.44],"[8.337545394897461, -3.397369384765625, -7.143669662475586]","[669.71142578125, 669.857421875, 669.10498046875, 669.1466064453125]"
18.041885614395,"[-132.3595428466797, 51.10712432861328, -30.050457000732422]","[-132.3595428466797, 51.10712432861328, -30.050457000732422]","[4.6984124183654785, -11.384381294250488, -4.663219451904297]","[4.6984124183654785, -11.384381294250488, -4.663219451904297]","[0.047352470457553864, 0.28365209698677063, 0.30042997002601624, -0.909417986869812]","[[0.6585666419703493, 0.5732960921584138, -0.4874644354657778], [-0.5195695819872568, 0.814999153303467, 0.25656155870474606], [0.5443688405866607, 0.08430880527746254, 0.8345984628331483]]","[0.18100568652153015, 0.028328612446784973, 0.2784397006034851]",[0.0],"[0.047352470457553864, 0.28365209698677063, 0.30042997002601624, -0.909417986869812]",[0.44],"[7.525134086608887, -2.9564857482910156, -7.24337631225586]","[657.54296875, 657.6857299804688, 669.7921752929688, 669.8385009765625]"
18.073878288269,"[-132.21640014648438, 50.764766693115234, -30.18944549560547]","[-132.21640014648438, 50.764766693115234, -30.18944549560547]","[4.842252731323242, -11.438098907470703, -4.599615573883057]","[4.842252731323242, -11.438098907470703, -4.599615573883057]","[0.045905500650405884, 0.2838861346244812, 0.2959815561771393, -0.9108766913414001]","[[0.6636071619418598, 0.5652692714527134, -0.48999616300969784], [-0.5131415309021321, 0.8205752068259891, 0.251678620900158], [0.5443448890880891, 0.08442161871290921, 0.834602695156013]]","[0.18102464079856873, 0.028280960395932198, 0.25986039638519287]",[0.0],"[0.045905500650405884, 0.2838861346244812, 0.2959815561771393, -0.9108766913414001]",[0.44],"[7.192015647888184, -2.685880661010742, -6.629806098937989]","[622.1622314453125, 622.232421875, 669.7172241210938, 669.857421875]"
18.103885412216,"[-132.0691680908203, 50.420921325683594, -30.326187133789062]","[-132.0691680908203, 50.420921325683594, -30.326187133789062]","[4.972535610198975, -11.48310375213623, -4.512188911437988]","[4.972535610198975, -11.48310375213623, -4.512188911437988]","[0.04450458660721779, 0.2840803861618042, 0.29201430082321167, -0.9121652841567993]","[[0.6680519646257821, 0.5580163756752077, -0.49226458085024527], [-0.5074448550778081, 0.825493979771303, 0.24710214846296186], [0.5442484838163764, 0.08471999290754706, 0.8346353519381617]]","[0.1305934190750122, 0.027783971279859543, 0.21477578580379486]",[0.0],"[0.04450458660721779, 0.2840803861618042, 0.29201430082321167, -0.9121652841567993]",[0.44],"[6.514143943786621, -2.250242233276367, -5.4386668777465825]","[588.5384521484375, 581.8915405273438, 663.7614135742188, 669.857421875]"
18.135874986649,"[-131.90283203125, 50.04123306274414, -30.473297119140625]","[-131.90283203125, 50.04123306274414, -30.473297119140625]","[5.108946323394775, -11.527878761291504, -4.404153823852539]","[5.108946323394775, -11.527878761291504, -4.404153823852539]","[0.04484624043107033, 0.28366583585739136, 0.2891281545162201, -0.913196325302124]","[[0.6718772076667445, 0.553504229045076, -0.49215257637179843], [-0.5026188439373116, 0.8287874499704868, 0.24593840317203508], [0.5440178193031027, 0.08212471531095922, 0.8350450165730523]]","[-0.060969263315200806, 0.025865716859698296, 0.15446697175502777]",[0.0],"[0.04484624043107033, 0.28366583585739136, 0.2891281545162201, -0.913196325302124]",[0.44],"[6.820535659790039, -2.238750457763672, -4.40824562072754]","[584.6663818359375, 579.5552978515625, 665.1392211914062, 669.857421875]"
18.166874647141,"[-131.74765014648438, 49.69475173950195, -30.604045867919922]","[-131.74765014648438, 49.69475173950195, -30.604045867919922]","[5.23633337020874, -11.57052993774414, -4.312798500061035]","[5.23633337020874, -11.57052993774414, -4.312798500061035]","[0.045843739062547684, 0.28306031227111816, 0.2875635623931885, -0.913828432559967]","[[0.6743681144014317, 0.5515206051556962, -0.49097114512880147], [-0.4996144327768146, 0.8304110983450077, 0.24658228795805437], [0.5437031008018014, 0.07900903911719004, 0.8355504224114843]]","[-0.004955343436449766, 0.023954156786203384, 0.1025945320725441]",[0.0],"[0.045843739062547684, 0.28306031227111816, 0.2875635623931885, -0.913828432559967]",[0.44],"[6.369352340698242, -2.132558822631836, -5.242233810424805]","[589.7535400390625, 593.5023193359375, 669.8508911132812, 666.802734375]"
18.197882890701,"[-131.57249450683594, 49.31211471557617, -30.74480438232422]","[-131.57249450683594, 49.31211471557617, -30.74480438232422]","[5.379557132720947, -11.619271278381348, -4.218780040740967]","[5.379557132720947, -11.619271278381348, -4.218780040740967]","[0.046163272112607956, 0.28263968229293823, 0.28645312786102295, -0.9142912030220032]","[[0.6761188310639668, 0.5498982948899607, -0.49038272291282237], [-0.4977080046359208, 0.8316271156929875, 0.24633938929145272], [0.5432771776686467, 0.07751269491037904, 0.8359675246024085]]","[-0.013963027857244015, 0.020989753305912018, 0.05074397101998329]",[0.0],"[0.046163272112607956, 0.28263968229293823, 0.28645312786102295, -0.9142912030220032]",[0.44],"[7.161188125610352, -2.4370670318603516, -5.1090770339965825]","[600.7743530273438, 600.9539794921875, 669.42578125, 669.6882934570312]"
