t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0.86961579322815,"[0.0821351483464241, 0.206557035446167, -1.984641194343567]","[0.0821351483464241, 0.206557035446167, -1.984641194343567]","[0.11775555461645126, -0.02125987969338894, -3.931128978729248]","[0.11775555461645126, -0.02125987969338894, -3.931128978729248]","[-7.770950469421223e-05, 0.010369145311415195, -0.2813895344734192, 0.9595376253128052]","[[0.8414248214286864, 0.5400060798307083, 0.019942903419977617], [-0.5400093029552933, 0.8416398477001306, -0.005686407556935681], [-0.01985543685457736, -0.005984668331329756, 0.9997849495734873]]","[0.0015527034411206841, 0.0008120681741274893, -0.19427773356437683]",[0.0],"[-7.770950469421223e-05, 0.010369145311415195, -0.2813895344734192, 0.9595376253128052]",[0.44],"[0.12949109077453613, 0.03501325845718384, -14.528971252441407]","[613.7496948242188, 613.77099609375, 669.857421875, 669.82958984375]"
0.89978814125061,"[0.0857062116265297, 0.20593053102493286, -2.1039979457855225]","[0.0857062116265297, 0.20593053102493286, -2.1039979457855225]","[0.12030550837516785, -0.020493702962994576, -4.025702953338623]","[0.12030550837516785, -0.020493702962994576, -4.025702953338623]","[-8.17142499727197e-05, 0.010373502038419247, -0.284445583820343, 0.9586361050605774]","[[0.8379662006011263, 0.5453579178245539, 0.019935313694976236], [-0.5453613084763086, 0.8381814063357711, -0.005744725226515773], [-0.01984234066481651, -0.006058062147802951, 0.9997847675564805]]","[0.0019954314921051264, 0.0008790747378952801, -0.2301275134086609]",[0.0],"[-8.17142499727197e-05, 0.010373502038419247, -0.284445583820343, 0.9586361050605774]",[0.44],"[0.12749768793582916, 0.03830883651971817, -14.53869873046875]","[617.1199951171875, 617.14111328125, 669.857421875, 669.8250122070312]"
0.93078923225403,"[0.08972559869289398, 0.20526832342147827, -2.238389492034912]","[0.08972559869289398, 0.20526832342147827, -2.238389492034912]","[0.12339483946561813, -0.019654767587780952, -4.113281726837158]","[0.12339483946561813, -0.019654767587780952, -4.113281726837158]","[-8.50400683702901e-05, 0.010377176105976105, -0.2884525954723358, 0.9574379920959473]","[[0.8333748287626771, 0.5523491826962644, 0.019920065365944716], [-0.5523527125993265, 0.8335901858669195, -0.0058238055782683235], [-0.019821945252182494, -0.006149487947500934, 0.9997846139685047]]","[0.002525213174521923, 0.0009833687217906117, -0.28164124488830566]",[0.0],"[-8.50400683702901e-05, 0.010377176105976105, -0.2884525954723358, 0.9574379920959473]",[0.44],"[0.15446655452251434, 0.04194676876068115, -14.188938674926758]","[581.97900390625, 582.0017700195312, 669.857421875, 669.8203125]"
0.96178078651428,"[0.09347299486398697, 0.20469021797180176, -2.362790584564209]","[0.09347299486398697, 0.20469021797180176, -2.362790584564209]","[0.12642459571361542, -0.01886908896267414, -4.17968225479126]","[0.12642459571361542, -0.01886908896267414, -4.17968225479126]","[-8.851004531607032e-05, 0.010379565879702568, -0.29290327429771423, 0.956085741519928]","[[0.8281998730356538, 0.5600794510093972, 0.01989935964566338], [-0.5600831257927827, 0.8284153281432998, -0.005911171279291479], [-0.019795660117338115, -0.006249664048523389, 0.9997845135562415]]","[0.0031080516055226326, 0.0011191682424396276, -0.338394433259964]",[0.0],"[-8.851004531607032e-05, 0.010379565879702568, -0.29290327429771423, 0.956085741519928]",[0.44],"[0.1514878123998642, 0.039283931255340576, -13.130026397705079]","[583.9340209960938, 583.9611206054688, 669.857421875, 669.806884765625]"
0.99278426170349,"[0.09731049835681915, 0.2041374295949936, -2.4891908168792725]","[0.09731049835681915, 0.2041374295949936, -2.4891908168792725]","[0.12938721477985382, -0.01796017587184906, -4.247323989868164]","[0.12938721477985382, -0.01796017587184906, -4.247323989868164]","[-9.063543257070705e-05, 0.010381100699305534, -0.2981417179107666, 0.9544652104377747]","[[0.8220074975789755, 0.5691299132608542, 0.019870843334217205], [-0.5691336768430638, 0.8222230156528705, -0.006017061658147788], [-0.01976275451993634, -0.006363095127034662, 0.9997844490669785]]","[0.0038014960009604692, 0.0013047476531937718, -0.3918378949165344]",[0.0],"[-9.063543257070705e-05, 0.010381100699305534, -0.2981417179107666, 0.9544652104377747]",[0.44],"[0.14813095331192017, 0.045445654541254044, -13.192086753845215]","[590.33837890625, 590.3648071289062, 669.857421875, 669.8015747070312]"
1.0234689712524,"[0.10163260996341705, 0.2035636156797409, -2.6306262016296387]","[0.10163260996341705, 0.2035636156797409, -2.6306262016296387]","[0.13253463804721832, -0.01678069494664669, -4.324863910675049]","[0.13253463804721832, -0.01678069494664669, -4.324863910675049]","[-8.910068572731689e-05, 0.010381927713751793, -0.3047333061695099, 0.9523811340332031]","[[0.8140596553758923, 0.5804426533410533, 0.019829408072034656], [-0.5804463534885672, 0.8142752083441351, -0.006157722689016654], [-0.019720800285860034, -0.006497153937481126, 0.9997844152760285]]","[0.0046289530582726, 0.0015478255227208138, -0.44509369134902954]",[0.0],"[-8.910068572731689e-05, 0.010381927713751793, -0.3047333061695099, 0.9523811340332031]",[0.44],"[0.1573711633682251, 0.058974046260118484, -13.686996040344239]","[598.7730102539062, 598.7989501953125, 669.857421875, 669.7951049804688]"
1.0550904273987,"[0.10565051436424255, 0.20307856798171997, -2.761462688446045]","[0.10565051436424255, 0.20307856798171997, -2.761462688446045]","[0.1353067010641098, -0.015522606670856476, -4.397724628448486]","[0.1353067010641098, -0.015522606670856476, -4.397724628448486]","[-8.250370592577383e-05, 0.010381948202848434, -0.31140273809432983, 0.9502213597297668]","[[0.8058410997177352, 0.5918013533327302, 0.019781681635765727], [-0.591804779529536, 0.8060566558009854, -0.006309140626985951], [-0.019678914116052867, -0.006622727761496086, 0.9997844166893037]]","[0.005416753236204386, 0.0017957482486963272, -0.48879989981651306]",[0.0],"[-8.250370592577383e-05, 0.010381948202848434, -0.31140273809432983, 0.9502213597297668]",[0.44],"[0.13860315084457397, 0.06290441378951073, -13.453035888671875]","[606.4444580078125, 606.4677124023438, 669.857421875, 669.7916259765625]"
1.0863742828369,"[0.11016492545604706, 0.20259223878383636, -2.9079415798187256]","[0.11016492545604706, 0.20259223878383636, -2.9079415798187256]","[0.13827508687973022, -0.013909095898270607, -4.4799041748046875]","[0.13827508687973022, -0.013909095898270607, -4.4799041748046875]","[-6.826868775533512e-05, 0.010381226427853107, -0.3194023668766022, 0.9475623369216919]","[[0.7957487163429562, 0.6053058889264145, 0.019717328709084665], [-0.6053087237772365, 0.7959642467460214, -0.006502198909660388], [-0.019630107987274208, -0.006760954258892478, 0.9997844509544799]]","[0.0062893289141356945, 0.002088039880618453, -0.5321058630943298]",[0.0],"[-6.826868775533512e-05, 0.010381226427853107, -0.3194023668766022, 0.9475623369216919]",[0.44],"[0.14841929078102112, 0.08067553862929344, -13.918977317810059]","[613.394775390625, 613.4146728515625, 669.857421875, 669.7897338867188]"
1.1183791160583,"[0.11435242742300034, 0.2022000402212143, -3.0435101985931396]","[0.11435242742300034, 0.2022000402212143, -3.0435101985931396]","[0.14086002111434937, -0.012192747555673122, -4.5588860511779785]","[0.14086002111434937, -0.012192747555673122, -4.5588860511779785]","[-4.810922109754756e-05, 0.010379930958151817, -0.32719817757606506, 0.9448987245559692]","[[0.7856672192484115, 0.618337282596536, 0.019647449545608788], [-0.6183392800781097, 0.7858827005528093, -0.006701672302436399], [-0.0195844845477379, -0.006883505669054215, 0.9997845094376137]]","[0.0070762489922344685, 0.0023672152310609818, -0.5647497773170471]",[0.0],"[-4.810922109754756e-05, 0.010379930958151817, -0.32719817757606506, 0.9448987245559692]",[0.44],"[0.12924671173095703, 0.08581741712987423, -13.759093818664551]","[625.1188354492188, 625.1353149414062, 669.857421875, 669.7891235351562]"
1.1494538784027,"[0.11904554069042206, 0.20183314383029938, -3.1954915523529053]","[0.11904554069042206, 0.20183314383029938, -3.1954915523529053]","[0.14350520074367523, -0.009973108768463135, -4.654824733734131]","[0.14350520074367523, -0.009973108768463135, -4.654824733734131]","[-1.676485589996446e-05, 0.01037786714732647, -0.3362039625644684, 0.9417320489883423]","[[0.773718390858844, 0.633227745120779, 0.019557613007531897], [-0.633228441054568, 0.7739337905497783, -0.006946584111602214], [-0.019535067363590338, -0.0070097361199928845, 0.9997845991848241]]","[0.007898841984570026, 0.0026785009540617466, -0.5889158248901367]",[0.0],"[-1.676485589996446e-05, 0.01037786714732647, -0.3362039625644684, 0.9417320489883423]",[0.44],"[0.13225898146629333, 0.11098193936049938, -14.606934127807618]","[652.2103881835938, 652.2216186523438, 669.857421875, 669.7904052734375]"
1.1804540157318,"[0.12338490784168243, 0.20156806707382202, -3.3365578651428223]","[0.12338490784168243, 0.20156806707382202, -3.3365578651428223]","[0.14598871767520905, -0.007755334489047527, -4.741323947906494]","[0.14598871767520905, -0.007755334489047527, -4.741323947906494]","[-0.00033464987063780427, 0.009399947710335255, -0.34451818466186523, 0.9387325644493103]","[[0.7624377228406718, 0.646814586591537, 0.0178786599714838], [-0.6468271693566782, 0.762614216893514, -0.005848612379649405], [-0.017417488107765944, -0.007105199304675229, 0.9998230579850141]]","[0.0076469131745398045, -0.2440723180770874, -0.5852645039558411]",[0.0],"[-0.00033464987063780427, 0.009399947710335255, -0.34451818466186523, 0.9387325644493103]",[0.44],"[0.12417584657669067, 0.11088871397078037, -14.134960708618165]","[639.9415283203125, 669.7999877929688, 611.6697387695312, 642.7457885742188]"
1.2124555110931,"[0.12827901542186737, 0.2013343870639801, -3.494102954864502]","[0.12827901542186737, 0.2013343870639801, -3.494102954864502]","[0.15125490725040436, -0.006861297879368067, -4.801621913909912]","[0.15125490725040436, -0.006861297879368067, -4.801621913909912]","[-0.002171278465539217, 0.004325482994318008, -0.3532813787460327, 0.9355046153068542]","[[0.7503471152563361, 0.6609739369816076, 0.009627163109126147], [-0.6610115042939221, 0.7503751059622545, 0.001006256859306276], [-0.006558874109337087, -0.007118707243207012, 0.9999531514933819]]","[0.007217729929834604, -0.27984440326690674, -0.5427613854408264]",[0.0],"[-0.002171278465539217, 0.004325482994318008, -0.3532813787460327, 0.9355046153068542]",[0.44],"[0.2633094787597656, 0.044701830483973026, -12.824898300170899]","[669.7520141601562, 657.8704833984375, 596.8040161132812, 580.8497924804688]"
1.243008852005,"[0.13292287290096283, 0.20111505687236786, -3.638878107070923]","[0.13292287290096283, 0.20111505687236786, -3.638878107070923]","[0.15863926708698273, -0.00798279419541359, -4.850748538970947]","[0.15863926708698273, -0.00798279419541359, -4.850748538970947]","[-0.003115099621936679, 0.0011400256771594286, -0.36053434014320374, 0.9327400326728821]","[[0.7400273798379202, 0.6725625218226239, 0.004372895948073788], [-0.6725767269968475, 0.7400105714637002, 0.004989119435767034], [0.000119505598627348, -0.006633193056810968, 0.9999779929916016]]","[0.02275383286178112, -0.19788695871829987, -0.4930110573768616]",[0.0],"[-0.003115099621936679, 0.0011400256771594286, -0.36053434014320374, 0.9327400326728821]",[0.44],"[0.36921799182891846, -0.056074815802276134, -12.266331253051758]","[669.3861083984375, 669.2288208007812, 590.787109375, 589.8344116210938]"
1.2740061283112,"[0.13781481981277466, 0.20084457099437714, -3.7850968837738037]","[0.13781481981277466, 0.20084457099437714, -3.7850968837738037]","[0.16776952147483826, -0.010244513861835003, -4.896096229553223]","[0.16776952147483826, -0.010244513861835003, -4.896096229553223]","[-0.003995766397565603, -0.0017923637060448527, -0.3670278489589691, 0.9301996827125549]","[[0.7305746910417947, 0.6828327010299469, -0.00040139720965477743], [-0.6828040535632716, 0.7305491838788964, 0.008749416061581562], [0.006267627393018907, -0.006118026479254489, 0.9999616425664827]]","[0.010535537265241146, -0.19516240060329437, -0.43751633167266846]",[0.0],"[-0.003995766397565603, -0.0017923637060448527, -0.3670278489589691, 0.9301996827125549]",[0.44],"[0.4565127193927765, -0.11308598332107067, -12.07738452911377]","[669.8504638671875, 666.9251708984375, 581.76904296875, 578.3045043945312]"
1.3050155639648,"[0.14300476014614105, 0.2004891186952591, -3.932617664337158]","[0.14300476014614105, 0.2004891186952591, -3.932617664337158]","[0.1784576028585434, -0.013631515204906464, -4.938512325286865]","[0.1784576028585434, -0.013631515204906464, -4.938512325286865]","[-0.0047887833788990974, -0.004328220617026091, -0.37271618843078613, 0.9279229640960693]","[[0.7221278187758342, 0.6917452744924704, -0.004462796432017191], [-0.6916623668486663, 0.7221194208707534, 0.012113639916855101], [0.011602224784833082, -0.005660848352593062, 0.9999166681200806]]","[0.012229099869728088, -0.17616596817970276, -0.38075223565101624]",[0.0],"[-0.0047887833788990974, -0.004328220617026091, -0.37271618843078613, 0.9279229640960693]",[0.44],"[0.534404069185257, -0.16935006715357304, -11.93080478668213]","[664.9826049804688, 669.7467041015625, 577.6719970703125, 583.4194946289062]"
