t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
0.99394369125366,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104125976562, 444.2303161621094, 412.4421081542969]"
1.0249366760254,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104125976562, 444.2303161621094, 412.4421081542969]"
1.0569903850555,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104125976562, 444.2303161621094, 412.4421081542969]"
1.0879352092743,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104125976562, 444.2303161621094, 412.4421081542969]"
1.117936372757,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104125976562, 444.2303161621094, 412.4421081542969]"
1.1491847038269,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[445.4546203613281, 520.1104125976562, 444.2303161621094, 412.4421081542969]"
1.1811800003052,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[446.2032470703125, 520.751708984375, 444.98095703125, 413.25048828125]"
1.211213350296,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[446.20941162109375, 520.7570190429688, 444.9871520996094, 413.2571716308594]"
1.2432091236115,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[446.20941162109375, 520.7570190429688, 444.9871520996094, 413.2571716308594]"
1.2741801738739,"[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.5863813757896423]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[446.20941162109375, 520.7570190429688, 444.9871520996094, 413.2571716308594]"
