t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
21.46431183815,"[5.965952396392822, -4.901488780975342, -7.738977432250977]","[6.062209176761439, -5.060695673189076, -6.520443400624302]","[-0.21455612778663635, 0.35507774353027344, 0.60008704662323]","[0.0, 0.0, 0.0]","[-0.029259109869599342, -0.017934534698724747, -0.0003561797202564776, 0.9994109272956848]","[[0.9993564512022942, 0.001761436851431146, -0.03582709690460165], [0.00033755723340937044, 0.9982875552512912, 0.05849652408834905], [0.035868782910874884, -0.05847097241814136, 0.9976445139095579]]","[0.45974284410476685, 0.2618905305862427, 0.0023479475639760494]",[0.5981458754775898],"[0.00012476015006238222, -0.0012445437391651985, 1.5526958511357615e-07, 0.9999992177725752]",[0.7160147116093608],"[0.7671901986160021, -1.2469207106711382, -16.609228941237248]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.480305194855,"[5.962145805358887, -4.895188331604004, -7.728201389312744]","[6.058492058193152, -5.054726629055876, -6.509743948277899]","[-0.2085222601890564, 0.34531405568122864, 0.5966530442237854]","[0.0, 0.0, 0.0]","[-0.022413676604628563, -0.01420019194483757, -0.00032465357799082994, 0.9996479153633118]","[[0.9995964982975681, 0.0012856355648580287, -0.028375831190220295], [-1.2521524957065377e-05, 0.9989950434022349, 0.04482079047313484], [0.02840493791144278, -0.044802349900642656, 0.9985919632995858]]","[0.6783185601234436, 0.3972640335559845, 0.0015654503367841244]",[0.606639701140808],"[-0.003625174731608898, 0.0010456993624531714, 3.7908698879828184e-06, 0.999992882277988]",[0.7160147116093608],"[0.8517226648102452, -1.3686255435766044, -18.892747373831188]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.496338367462,"[5.959048748016357, -4.890057563781738, -7.719265937805176]","[6.054779840431096, -5.048761014963044, -6.498995625531647]","[-0.2044977992773056, 0.3389357626438141, 0.5945152640342712]","[0.0, 0.0, 0.0]","[-0.01970861665904522, -0.012145604006946087, -0.00032143000862561166, 0.9997319579124451]","[[0.999704761972112, 0.0011214338106411217, -0.02427202706614147], [-0.00016394159677926567, 0.9992229342242728, 0.03941447576378765], [0.02429736682943233, -0.03939885991738479, 0.9989281094653866]]","[0.06605613976716995, 0.14945928752422333, 0.001235135947354138]",[0.5886705251370485],"[0.006899686382277425, -0.005577737780073665, 3.848615621752839e-05, 0.9999606400693473]",[0.7160147116093608],"[0.6085747765824616, -0.9725542961399669, -18.507113072075803]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.512306690216,"[5.956008434295654, -4.8850178718566895, -7.7103729248046875]","[6.051096517388551, -5.042837719251493, -6.488268853334072]","[-0.2009156197309494, 0.33299052715301514, 0.5917011499404907]","[0.0, 0.0, 0.0]","[-0.019970810040831566, -0.01155964657664299, -0.000327012938214466, 0.9997337460517883]","[[0.9997325352671227, 0.0011155627512996723, -0.023100076123664104], [-0.00019214072761452802, 0.9992021196177026, 0.039938545775601915], [0.023126198976744006, -0.03992342515963492, 0.9989350826346722]]","[0.019060369580984116, 0.06346556544303894, 0.001199836260639131]",[0.6240381274168461],"[-0.012169851352502889, 0.006241176064285675, 7.596129008541276e-05, 0.999906463960142]",[0.7160147116093608],"[0.566180263616464, -0.9540770047640861, -19.084492003336067]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.527305603027,"[5.953020095825195, -4.880066871643066, -7.7014994621276855]","[6.047649234609728, -5.037290538091423, -6.478173539092487]","[-0.19755320250988007, 0.327160120010376, 0.5905954241752625]","[0.0, 0.0, 0.0]","[-0.018115662038326263, -0.010574545711278915, -0.000316564051900059, 0.9997799396514893]","[[0.9997761575404023, 0.0010161185700376663, -0.021132967811373287], [-0.0002498589847802213, 0.9993434451522284, 0.03623004604092394], [0.021155906880884107, -0.036216655956774486, 0.9991200035438265]]","[0.41716527938842773, 0.18642210960388184, 0.001154125900939107]",[0.9526143889118686],"[-0.18779500739285776, 0.11440197518205085, 0.022028797262621354, 0.9752742974999005]",[0.7160147116093608],"[0.6266692133185889, -1.080945290283073, -23.65134236894402]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.543303728104,"[5.949497699737549, -4.874235153198242, -7.690914154052734]","[6.043985374077082, -5.031391436038211, -6.467384796109837]","[-0.19400188326835632, 0.3211500644683838, 0.5914088487625122]","[0.0, 0.0, 0.0]","[-0.016158318147063255, -0.009652744047343731, -0.0003025165933649987, 0.9998227953910828]","[[0.9998134660321344, 0.000916870190679063, -0.01929229075449897], [-0.0002929817534424589, 0.9994776344767381, 0.03231674986772214], [0.019311843391940402, -0.032305069406738836, 0.9992914665740296]]","[-0.3771054744720459, -0.17368516325950623, 0.001086669391952455]",[0.257180118530016],"[0.18890445190394836, -0.11781015918182562, 0.022834036010001713, 0.9746355632973361]",[0.7160147116093608],"[0.4267102086247475, -0.720907205314181, -13.436230155406953]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.559303998947,"[5.9466071128845215, -4.86945104598999, -7.681910514831543]","[6.040334320390809, -5.025509728688155, -6.4565732383713845]","[-0.19124573469161987, 0.31642988324165344, 0.6087626218795776]","[0.0, 0.0, 0.0]","[-0.024814611300826073, -0.013894077390432358, -0.0003107252705376595, 0.9995954632759094]","[[0.9996137161265498, 0.0013107514011635978, -0.02776149239814167], [6.83531181451015e-05, 0.9987682770315903, 0.049617780240433736], [0.027792334505380614, -0.049600511276609686, 0.9983823793589152]]","[-1.492358922958374, -0.7427842617034912, 0.00025682253181003034]",[0.6032568724465346],"[0.004326143957676242, -0.004085052438595485, 1.767283776683311e-05, 0.9999822980996725]",[0.7160147116093608],"[0.5172194483803909, -0.9038350911141734, -16.763412277645088]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.575305461884,"[5.943765640258789, -4.864753723144531, -7.672618389129639]","[6.036696088273498, -5.019645759435748, -6.445739707107718]","[-0.18742786347866058, 0.3095293641090393, 0.6302379965782166]","[0.0, 0.0, 0.0]","[-0.030973605811595917, -0.016947221010923386, -0.00032268339418806136, 0.9993764758110046]","[[0.999425375150868, 0.00169479747296147, -0.03385331868086659], [0.00040486869981587806, 0.9980810632369099, 0.061919523211899676], [0.033893297353880705, -0.06189764886470824, 0.9975068548860696]]","[0.020494848489761353, -0.00013461709022521973, -0.0005195608828216791]",[0.6089823571927275],"[0.005871311050498697, -0.0050119430804612545, 2.942755364001788e-05, 0.9999702031896379]",[0.7160147116093608],"[0.6792043037473758, -1.2340437831878495, -16.42602515313815]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.591304302216,"[5.940441131591797, -4.859273433685303, -7.661191940307617]","[6.03307133629737, -5.013800910929925, -6.434886991305992]","[-0.18186992406845093, 0.2994852364063263, 0.6347482800483704]","[0.0, 0.0, 0.0]","[-0.02339981496334076, -0.01351971086114645, -0.00030657448223792017, 0.9996347427368164]","[[0.9996342468606357, 0.0012456424723805426, -0.02701519780480285], [1.9792457654238538e-05, 0.9989047093435365, 0.04679082561865102], [0.027043892949430246, -0.04677424642522197, 0.9985393321558248]]","[1.2002898454666138, 0.5771663784980774, -0.0011689220555126667]",[0.6111527278776936],"[0.007376210423694413, -0.005852126105651756, 4.3168427230945226e-05, 0.9999556701555904]",[0.7160147116093608],"[0.7939809117230552, -1.4169570385488715, -18.162870124192544]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.607303857803,"[5.937742233276367, -4.854832172393799, -7.651700496673584]","[6.029459098912791, -5.007973947639726, -6.424013033960972]","[-0.17814555764198303, 0.29310116171836853, 0.6305920481681824]","[0.0, 0.0, 0.0]","[-0.01703949272632599, -0.00990323256701231, -0.0003153829020448029, 0.999805748462677]","[[0.9998036530366975, 0.0009681353954479124, -0.019791869768392603], [-0.0002931511582770288, 0.9994191124425091, 0.03407861217779061], [0.0198133656270542, -0.034066118936884174, 0.9992231633447063]]","[0.3563319146633148, 0.3204445540904999, -0.0018414215883240104]",[0.607951941867246],"[0.009677839073851845, -0.0072956416246432315, 7.061123188473792e-05, 0.9999265513317462]",[0.7160147116093608],"[0.5460232316373667, -0.9372973723117416, -18.989410672230235]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.623305082321,"[5.935092449188232, -4.8504743576049805, -7.64227819442749]","[6.025858956596626, -5.002164513430768, -6.4131173857755694]","[-0.1752837896347046, 0.28798291087150574, 0.6258212924003601]","[0.0, 0.0, 0.0]","[-0.01697917841374874, -0.008642456494271755, -0.00034910632530227304, 0.9998184442520142]","[[0.9998503721410366, 0.0009915695075831156, -0.017269919736071653], [-0.00040460226458590917, 0.9994231712503354, 0.0339582257650799], [0.017293629890402357, -0.033946157220166695, 0.9992740308922774]]","[-0.12489251792430878, 0.07211427390575409, -0.0017181801376864314]",[0.6054352292012292],"[0.011237581901413095, -0.008267913719342972, 9.292040150606997e-05, 0.9999026701242163]",[0.7160147116093608],"[0.4370173488930672, -0.8084261961798178, -19.015028276656757]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.639305114746,"[5.931965351104736, -4.845345973968506, -7.631058216094971]","[6.022271346575234, -4.996373634975497, -6.402202197467464]","[-0.17222590744495392, 0.28181004524230957, 0.6209438443183899]","[0.0, 0.0, 0.0]","[-0.01577957719564438, -0.0077605340629816055, -0.0003685462288558483, 0.9998453855514526]","[[0.999879276569469, 0.000981894385220311, -0.01550703733723726], [-0.0004920625999153272, 0.9995017382344078, 0.03155999512116157], [0.015530299351910838, -0.03154855465891029, 0.999381558109168]]","[0.4580729007720947, 0.1715250015258789, -0.0014560219133272767]",[0.6046325431780746],"[0.012054237736430285, -0.008667609592817644, 0.00010449294464344826, 0.9998897724138219]",[0.7160147116093608],"[0.4410516644654505, -0.8925753616056818, -19.015063917552926]","[426.78778076171875, 516.6710205078125, 640.1632080078125, 197.9002227783203]"
21.654338121414,"[5.929399013519287, -4.841153144836426, -7.621770858764648]","[6.018911557453868, -4.990949252299011, -6.391928350499705]","[-0.1700289100408554, 0.2774251699447632, 0.6173860430717468]","[0.0, 0.0, 0.0]","[-0.011466552503407001, -0.0060445512644946575, -0.00037243872066028416, 0.9999159574508667]","[[0.9999266493788205, 0.0008834351687893342, -0.012079545353706539], [-0.0006061945110538815, 0.999736758926172, 0.022935680100089516], [0.012096627706285551, -0.02292667520032986, 0.999663963147395]]","[0.5599846243858337, 0.2599532902240753, -0.0013723300071433187]",[0.9586419071258044],"[-0.1713185951999241, 0.10413405091768636, 0.018212962297913055, 0.979527603685844]",[0.7160147116093608],"[0.38675766960960367, -0.7556838405523153, -23.99095207352231]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.669308185577,"[5.926861763000488, -4.8370161056518555, -7.612528324127197]","[6.015576241725803, -4.985563456942262, -6.381680012880551]","[-0.16841910779476166, 0.27435752749443054, 0.6181090474128723]","[0.0, 0.0, 0.0]","[-0.008723934181034565, -0.004340332467108965, -0.0003847187908831984, 0.999952495098114]","[[0.9999620270110539, 0.0008451305792432995, -0.00867354003726218], [-0.0006936714801758356, 0.9998474899277139, 0.017450379117712026], [0.00868696508290167, -0.017443699887876914, 0.9998101089729599]]","[-0.03182856738567352, 0.07381893694400787, -0.0012548661325126886]",[0.6453650607957522],"[-0.0057105415251923475, 0.00229990390739516, 1.3133945657859146e-05, 0.9999810498129478]",[0.7160147116093608],"[0.24173383195182085, -0.4692332089389573, -19.0462716840944]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.684548854828,"[5.924344062805176, -4.832918167114258, -7.603134632110596]","[6.01219112750724, -4.980096569332886, -6.3712286479439735]","[-0.1671472191810608, 0.27168285846710205, 0.6306434869766235]","[0.0, 0.0, 0.0]","[-0.014645574614405632, -0.006699130404740572, -0.0003976807347498834, 0.999870240688324]","[[0.999909927003707, 0.0009914834923314738, -0.013384873734633868], [-0.000599033035554428, 0.9995706979884942, 0.02929267665965222], [0.013408170786127832, -0.02928202019924605, 0.9994812575920683]]","[-1.2846072912216187, -0.6022732257843018, -0.001420332002453506]",[0.5264418562521491],"[0.05847697169071362, -0.03734748518849069, 0.0021892494024806715, 0.9975874980767515]",[0.7160147116093608],"[0.2288429345589782, -0.48993593427506366, -16.14731430735748]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.700131654739,"[5.9218525886535645, -4.828877925872803, -7.593691349029541]","[6.008740782323784, -4.974523912580099, -6.360524305605833]","[-0.1648584008216858, 0.2667487561702728, 0.6329135894775391]","[0.0, 0.0, 0.0]","[-0.020839938893914223, -0.010147896595299244, -0.00039964145980775356, 0.9997312426567078]","[[0.9997937209627894, 0.0012220311963570853, -0.020273681539936837], [-0.00037610501656589954, 0.9991310744672031, 0.04167678705502409], [0.02030699555434431, -0.0416605649741868, 0.998925434283178]]","[-0.07958218455314636, -0.16707803308963776, -0.0018499341094866395]",[0.4941390876352007],"[0.07547048025016685, -0.04772680028225104, 0.0036164352160934455, 0.9959986348092829]",[0.7160147116093608],"[0.373406485167899, -0.7905108336512806, -16.704012525801872]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.716143369675,"[5.919398784637451, -4.824915885925293, -7.584055423736572]","[6.005206599755642, -4.968815713517706, -6.349506186630074]","[-0.1623173952102661, 0.26168760657310486, 0.652604877948761]","[0.0, 0.0, 0.0]","[-0.014811611734330654, -0.008168776519596577, -0.000390884029911831, 0.9998568892478943]","[[0.9998662365996961, 0.0010236416727142112, -0.01632363571472174], [-0.0005396706881030857, 0.9995609267350132, 0.029625370155441772], [0.016346794204658555, -0.029612597978300053, 0.9994277744960086]]","[1.5978357791900635, 0.7078481316566467, -0.0019806958734989166]",[0.45952344798461947],"[0.09587161519037127, -0.06019286656538596, 0.005808220801114376, 0.9935550899605701]",[0.7160147116093608],"[0.36231486398455026, -0.7025104707323544, -14.466379204436464]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.731133937836,"[5.916977882385254, -4.821015357971191, -7.574090480804443]","[6.001907854866305, -4.963487936716016, -6.339173343135029]","[-0.160805344581604, 0.2590539753437042, 0.6773066520690918]","[0.0, 0.0, 0.0]","[-0.0008425109554082155, -0.00087693240493536, -0.00040162247023545206, 0.9999991655349731]","[[0.9999981393778972, 0.0008047219205077143, -0.0017531866036696513], [-0.0008017666198744723, 0.9999982577493628, 0.0016857248962419762], [0.0017545400889940972, -0.0016843161132071777, 0.9999970423296943]]","[1.7856614589691162, 1.085278034210205, -0.004073984920978546]",[0.995274509147016],"[-0.17352401600272624, 0.10548206758850352, 0.01869656348281201, 0.9789858976519903]",[0.7160147116093608],"[0.17637783933119092, -0.28756726407696814, -21.698078554283747]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.747099161148,"[5.9145660400390625, -4.8171281814575195, -7.563697338104248]","[5.998405119339897, -4.957831167889515, -6.328150363472281]","[-0.16114865243434906, 0.2596716582775116, 0.7083324193954468]","[0.0, 0.0, 0.0]","[0.009688862599432468, 0.006600877735763788, -0.00043249205918982625, 0.9999312162399292]","[[0.9999124827274725, 0.0009928346163545253, 0.013192466692873038], [-0.0007370146266846523, 0.9998118777842961, -0.01938210198047294], [-0.01320922811742038, 0.01937068267165534, 0.9997251087092937]]","[0.9559599757194519, 0.8185523748397827, -0.0057507893070578575]",[0.28322910892450476],"[0.1925243969433015, -0.11924000346068667, 0.023575822581808934, 0.9737352611187009]",[0.7160147116093608],"[-0.08823515681576745, 0.14096349248406054, -10.792296472169095]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.762097120285,"[5.912135124206543, -4.813214302062988, -7.552886486053467]","[5.99512427352358, -4.952533465146924, -6.317778184548248]","[-0.16310472786426544, 0.2623504102230072, 0.7322005033493042]","[0.0, 0.0, 0.0]","[0.011173810809850693, 0.009667471051216125, -0.00045272885472513735, 0.9998908042907715]","[[0.999812670080116, 0.0011214038224255096, 0.019322713396574764], [-0.0006893138522815201, 0.9997498819771395, -0.022353934841503262], [-0.019342948222858203, 0.02233642786911484, 0.9995633719109192]]","[-0.4682474136352539, 0.01985877752304077, -0.0058893621899187565]",[0.9924259594066034],"[-0.16342570091602143, 0.09926955939717157, 0.01653051004151757, 0.9814093626489232]",[0.7160147116093608],"[-0.472254770869532, 0.587921037964139, -21.7341442256087]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.77810382843,"[5.909172534942627, -4.808463096618652, -7.539470672607422]","[5.991632903194439, -4.946896901212109, -6.306690371139098]","[-0.16611364483833313, 0.26555460691452026, 0.7577448487281799]","[0.0, 0.0, 0.0]","[0.012565073557198048, 0.01171913743019104, -0.0004982160171493888, 0.9998522996902466]","[[0.9997248271973851, 0.00129078850865319, 0.023422292778119403], [-0.0007017812133041368, 0.9996837414146049, -0.025138112707832942], [-0.02344733326173083, 0.025114758059933358, 0.999409561488789]]","[0.6583350896835327, 0.3802044987678528, -0.0056563313119113445]",[0.28298238252907404],"[0.19618690525752902, -0.12135700098458366, 0.024476371305995063, 0.9727199410751238]",[0.7160147116093608],"[-0.3965117325033495, 0.4230444310461057, -11.335592052621521]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.794103384018,"[5.90665864944458, -4.804454803466797, -7.527946949005127]","[5.988153355346959, -4.9412808567122335, -6.2955891268236135]","[-0.16916391253471375, 0.26890552043914795, 0.7790314555168152]","[0.0, 0.0, 0.0]","[0.013306761160492897, 0.012089590542018414, -0.0005444475100375712, 0.9998382329940796]","[[0.9997070907548703, 0.001410465460529569, 0.024160780024346264], [-0.0007669722850463974, 0.9996452673686528, -0.026622381426098882], [-0.024189759356268246, 0.026596052836226982, 0.9993535438158879]]","[-0.1907368302345276, -0.1188478171825409, -0.00550122419372201]",[0.6468873389833021],"[0.014963739127588107, -0.010183409318585584, 0.00015240684969715544, 0.9998361673084865]",[0.7160147116093608],"[-0.5305024453212054, 0.5835394337869328, -17.0076075670777]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.810095071793,"[5.904098033905029, -4.800395488739014, -7.51610803604126]","[5.9846855642329375, -4.935685544513375, -6.2844751770741345]","[-0.17236590385437012, 0.27249041199684143, 0.7950567603111267]","[0.0, 0.0, 0.0]","[0.016654115170240402, 0.01359371654689312, -0.0006048996583558619, 0.9997687339782715]","[[0.9996296899336921, 0.0016623021731637794, 0.027160997427140236], [-0.0007567368893095366, 0.9994445490885994, -0.03331697294754915], [-0.027201293701447023, 0.03328408160956914, 0.9990757026366782]]","[1.0005900859832764, 0.47939735651016235, -0.005326193757355213]",[0.6516618835260604],"[0.013960391338723024, -0.009423583273944467, 0.00013157557654215417, 0.9998581330567935]",[0.7160147116093608],"[-0.5755445848144926, 0.6717080486935147, -17.599961029924707]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.826130867004,"[5.900947570800781, -4.795429706573486, -7.501888751983643]","[5.981218085432435, -4.930092827282813, -6.2733125424082985]","[-0.17797045409679413, 0.27977079153060913, 0.783842921257019]","[0.0, 0.0, 0.0]","[0.022655099630355835, 0.01668076030910015, -0.0006820998969487846, 0.9996039271354675]","[[0.9994425739504819, 0.002119468044802904, 0.033317400942917436], [-0.0006078508979519073, 0.9989725624009385, -0.045315009010073674], [-0.03337921310741035, 0.04526949723052221, 0.998416997392498]]","[-0.010752439498901367, 0.051746055483818054, -0.005181297659873962]",[0.6294201695735178],"[0.021506836797197733, -0.013927029596007195, 0.00029962473493792835, 0.9996716481138338]",[0.7160147116093608],"[-0.8629874053066131, 1.1395123537134535, -19.99732131252246]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.842099666595,"[5.898237705230713, -4.791179180145264, -7.490232467651367]","[5.9777747154050385, -4.924541402428525, -6.262178804144171]","[-0.18324844539165497, 0.2867971658706665, 0.7704717516899109]","[0.0, 0.0, 0.0]","[0.019156303256750107, 0.015407269820570946, -0.0006892166566103697, 0.9996975064277649]","[[0.9995242820341528, 0.001968309012086597, 0.0307788127544018], [-0.0007877236799208737, 0.9992651220518713, -0.03832225509028076], [-0.030831624127536324, 0.03827977930230785, 0.9987913041644231]]","[-0.6414017081260681, -0.29014894366264343, -0.004763382021337748]",[0.6660700823108822],"[-0.0006032008036019401, -0.00011992008970592619, -7.233590815851187e-08, 0.9999998108839608]",[0.7160147116093608],"[-0.8235539863126322, 1.0708775333862932, -20.7445430016938]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.858103513718,"[5.894887924194336, -4.785953998565674, -7.476484775543213]","[5.974333214661163, -4.9189957288091755, -6.251003072564753]","[-0.1888502687215805, 0.2935989499092102, 0.7554405927658081]","[0.0, 0.0, 0.0]","[0.01656601019203663, 0.013550941832363605, -0.0007244943990372121, 0.9997707009315491]","[[0.9996316941666433, 0.001897626627306092, 0.027071665264852576], [-0.000999686465279568, 0.9994500848283662, -0.033144058405581746], [-0.02711967319124667, 0.03310478807974484, 0.9990838785635465]]","[0.07507951557636261, -0.10414993762969971, -0.004258122760802507]",[0.6248855240071876],"[0.01575348388571656, -0.009996263075509099, 0.00015750338688738465, 0.9998259236800527]",[0.7160147116093608],"[-0.8042304887545222, 0.9789685318060075, -20.319749789125456]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.874094963074,"[5.892021656036377, -4.781508922576904, -7.4652862548828125]","[5.970903599221058, -4.913472272461415, -6.239818645360219]","[-0.1932198703289032, 0.29910966753959656, 0.7387673854827881]","[0.0, 0.0, 0.0]","[0.017264818772673607, 0.012888584285974503, -0.0007746974006295204, 0.9997676014900208]","[[0.9996665684780816, 0.001994072868083216, 0.02574442797593034], [-0.0011039965803485013, 0.9994026517533684, -0.03454158241451983], [-0.02579792801683246, 0.034501643403543274, 0.9990716208557001]]","[0.009643331170082092, -0.08607978373765945, -0.0036502329166978598]",[0.6368628422803275],"[0.0057705491715497916, -0.0036867154582780324, 2.1274871645326924e-05, 0.9999765539445253]",[0.7160147116093608],"[-0.6734918056106982, 0.8684288747541826, -20.65647413785905]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
21.88910651207,"[5.88909387588501, -4.776981830596924, -7.454279899597168]","[5.967692340321666, -4.908303564128616, -6.229303957440999]","[-0.19721129536628723, 0.3044966161251068, 0.7287637591362]","[0.0, 0.0, 0.0]","[0.016706479713320732, 0.012399336323142052, -0.000801191374193877, 0.9997832775115967]","[[0.999691229102255, 0.002016333997493576, 0.024766528041360186], [-0.0011877369545287217, 0.9994405032559407, -0.033425586569545265], [-0.024820068391118017, 0.03338584960431394, 0.999134299988668]]","[-0.14015381038188934, -0.052656516432762146, -0.0030479487031698227]",[0.9993061376686365],"[-0.17216503865505334, 0.10598015672147468, 0.018634167690601538, 0.9791732092130964]",[0.7160147116093608],"[-0.7561881795375891, 1.0205735104870934, -25.214342908270403]","[509.3213806152344, 533.9554443359375, 555.5185546875, 483.70867919921875]"
