t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
1.2458047866821,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.2777190208435,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.3089163303375,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.3392553329468,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.3704559803009,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.4015362262726,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.4335029125214,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.4638233184814,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.4944591522217,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[470.33343505859375, 470.33343505859375, 471.1842041015625, 469.4811706542969]"
1.5245633125305,"[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.680226743221283]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999998807907104]","[[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[0.0, 0.0, 0.0]",[0.0],"[0.0, 0.0, 0.0, 0.9999998807907104]",[0.44],"[0.0, 0.0, -9.81]","[480.7381286621094, 465.18896484375, 477.4712219238281, 467.2841491699219]"
