t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
3.9312040805817,"[1.5860917568206787, 8.236299514770508, -4.319244861602783]","[1.3475269456903523, 6.595302237900339, -5.282538214050577]","[0.9000694155693054, 3.1920547485351562, -0.23523977398872375]","[0.862444015437483, 0.9006047300812895, 0.02579300586484718]","[-0.25616076588630676, 0.05499083921313286, 0.020056340843439102, 0.9648603200912476]","[[0.9931475015892144, -0.06687612587125336, 0.09584166218787504], [0.010530143912985901, 0.8679588104250251, 0.49652454716481287], [-0.11639225271320375, -0.4921128871067114, 0.8627153392463522]]","[-0.034498848021030426, -0.13903075456619263, -0.03726428002119064]",[0.6355707093060998],"[-0.2585459831459963, -0.04435848252487788, -0.011885819570011096, 0.964906745193705]",[0.68],"[-2.474586295536914, -12.666336768806975, -16.943320799186388]","[530.9714965820312, 531.209228515625, 537.2457885742188, 536.6243896484375]"
3.9621632099152,"[1.6126333475112915, 8.329631805419922, -4.3260602951049805]","[1.374199538002812, 6.623123142552008, -5.281740154225005]","[0.8695738911628723, 3.0300934314727783, -0.21900656819343567]","[0.8606403718534041, 0.8966626340659757, 0.02576269652787248]","[-0.2566084861755371, 0.052814844995737076, 0.020054535940289497, 0.9648630023002625]","[[0.9936168154725918, -0.06580523435807595, 0.09162585160003855], [0.011594284670269017, 0.8674998008218376, 0.4973024231884039], [-0.11221050803440091, -0.4930657143598126, 0.8627253539415509]]","[-0.028997598215937614, -0.1440909206867218, -0.04064958915114403]",[0.6358356593289148],"[-0.25857256671052375, -0.04214505891450027, -0.011292734501102436, 0.9650059564071678]",[0.68],"[-2.3652477360889175, -12.659753565844227, -16.912002429391137]","[530.5264892578125, 531.0161743164062, 537.386474609375, 537.144287109375]"
3.9931769371033,"[1.6407989263534546, 8.426692962646484, -4.332984447479248]","[1.400863205039885, 6.650870814438835, -5.280941627797032]","[0.8376805186271667, 2.8522517681121826, -0.20053941011428833]","[0.8588350580310455, 0.8927181466318896, 0.02573233512074036]","[-0.2570197582244873, 0.05041518807411194, 0.019985666498541832, 0.9648832678794861]","[[0.9941177638921219, -0.06448306930302583, 0.08701612049659513], [0.012652271504424606, 0.8670828340336703, 0.4980032907210984], [-0.10756296518223696, -0.49397296617985653, 0.862798305387356]]","[-0.024035319685935974, -0.14123788475990295, -0.04479360207915306]",[0.636399483789942],"[-0.2585956098772349, -0.04012755800796169, -0.010752146762466365, 0.9650919546761009]",[0.68],"[-2.3935634929072376, -13.464250600896374, -16.80799198775214]","[530.1581420898438, 530.967529296875, 537.5927734375, 537.7857666015625]"
4.0241634845734,"[1.665513277053833, 8.50984001159668, -4.338743686676025]","[1.4274476121220818, 6.678472067063759, -5.28014474154081]","[0.8101511597633362, 2.690802574157715, -0.18337559700012207]","[0.8570328362586339, 0.8887816747247264, 0.025702001702806152]","[-0.257331907749176, 0.04819732904434204, 0.019866030663251877, 0.964915931224823]","[[0.9945647165973563, -0.06314352021713576, 0.08278841413478455], [0.013532677691554529, 0.8667712601597126, 0.49852229403267634], [-0.10323706841469749, -0.4946923355659494, 0.862914613454322]]","[-0.020239807665348053, -0.1424035131931305, -0.04882201552391052]",[0.6371143608057731],"[-0.2586192156377646, -0.037949545530274215, -0.010168550077965096, 0.9651800525737491]",[0.68],"[-2.1374020533398865, -12.654533435496408, -16.88312642996336]","[531.0084838867188, 530.201416015625, 538.764892578125, 537.4693603515625]"
4.0561633110046,"[1.6917710304260254, 8.595710754394531, -4.344480037689209]","[1.4548427568545648, 6.706847947154783, -5.2793227831308345]","[0.7814685702323914, 2.5133984088897705, -0.16424888372421265]","[0.8551732648270292, 0.8847212604058516, 0.025670677812652323]","[-0.2576201558113098, 0.04575302451848984, 0.01965918019413948, 0.9649622440338135]","[[0.9950403547630097, -0.06151453588258793, 0.07817068029191843], [0.014366930661419808, 0.8664907439077016, 0.49898638122691613], [-0.09842908455086574, -0.49538851341317264, 0.8630770321343338]]","[-0.016801245510578156, -0.1423904001712799, -0.05342963710427284]",[0.6381197056927864],"[-0.25864080553706015, -0.03584164502689558, -0.009603739840359636, 0.9652606271748504]",[0.68],"[-2.1537543107112396, -13.463784659298643, -16.798991968010192]","[531.4027099609375, 530.2283935546875, 539.30029296875, 537.7119750976562]"
4.0871725082397,"[1.7148427963256836, 8.668697357177734, -4.349145889282227]","[1.4813330738471855, 6.734221497134909, -5.278527226630649]","[0.756824791431427, 2.35225248336792, -0.14675076305866241]","[0.8533727963648777, 0.8807911818991986, 0.0256403250311678]","[-0.25784048438072205, 0.043551042675971985, 0.01939496397972107, 0.9650105834007263]","[[0.995454284108122, -0.05989113488792963, 0.07405282038674343], [0.014974247132497176, 0.8662842399730799, 0.49932693432109243], [-0.09405604801505518, -0.49594825070517334, 0.8632431825923006]]","[-0.014147043228149414, -0.1385609358549118, -0.05767252668738365]",[0.6392062136303271],"[-0.25866166644270056, -0.033679648646889125, -0.009024434656297896, 0.9653384811345922]",[0.68],"[-1.915066256113275, -12.661834428284516, -16.895482032449905]","[530.7652587890625, 531.6887817382812, 538.6519775390625, 539.184814453125]"
4.1181640625,"[1.7371947765350342, 8.736849784851074, -4.353287220001221]","[1.5077525588878637, 6.76145777874954, -5.277733063160689]","[0.7335051894187927, 2.1911652088165283, -0.12928947806358337]","[0.8515748624661899, 0.8768678988881375, 0.025609990900576196]","[-0.2580268085002899, 0.04132861644029617, 0.019069163128733635, 0.965065062046051]","[[0.9958566249614013, -0.058133748195639656, 0.06992889697270666], [0.01547818419635072, 0.8661170662254489, 0.4996015201673234], [-0.08961031818422083, -0.49644911165218386, 0.8634282231165712]]","[-0.011878876015543938, -0.14081576466560364, -0.061856552958488464]",[0.6404415084178522],"[-0.2586812294784023, -0.03151752223680277, -0.008445094630781254, 0.9654114913777814]",[0.68],"[-1.8120748986063036, -12.670337340971347, -16.914417271194278]","[531.7249145507812, 531.8580322265625, 539.3733520507812, 539.17822265625]"
4.1491630077362,"[1.7609984874725342, 8.80623722076416, -4.357237339019775]","[1.534122627247582, 6.788578994300722, -5.276939650712571]","[0.7093824148178101, 2.014026165008545, -0.1101689338684082]","[0.849778010070192, 0.8729482400122698, 0.025579650917286336]","[-0.2581992745399475, 0.03890834003686905, 0.01862897165119648, 0.9651280641555786]","[[0.9962782049815886, -0.05605089703600319, 0.06548308786705248], [0.015866476351710457, 0.8659721920845275, 0.4998403767333125], [-0.0847230357301092, -0.49694108727914477, 0.8636385514052404]]","[-0.009786623530089855, -0.13588641583919525, -0.06630721688270569]",[0.6419798257580541],"[-0.25869775684864615, -0.029567809169214664, -0.007922670588848614, 0.965473172363247]",[0.68],"[-1.8126105496601466, -13.486225376293469, -16.85256388937127]","[532.25439453125, 532.7103881835938, 539.5369262695312, 539.7028198242188]"
4.1801729202271,"[1.781968593597412, 8.864242553710938, -4.360284328460693]","[1.5604463185279882, 6.8155883061437414, -5.276146898544765]","[0.6887962222099304, 1.852943778038025, -0.09304758906364441]","[0.847982033219901, 0.8690317571205847, 0.025549301582269902]","[-0.2583303153514862, 0.0367024764418602, 0.018165025860071182, 0.9651882648468018]","[[0.9966459201170753, -0.05402806420837125, 0.06146444538739915], [0.016102614954746297, 0.8658709600118093, 0.5000081805302463], [-0.08023475282259951, -0.4973413747954661, 0.8638367527868728]]","[-0.008131236769258976, -0.1349194198846817, -0.0701201781630516]",[0.6434859365270521],"[-0.2587149752207638, -0.02738921151505517, -0.007338917106784239, 0.9655374322028136]",[0.68],"[-1.599898271355233, -12.695810758902747, -16.973128827966974]","[533.1904907226562, 533.4669189453125, 540.0325927734375, 540.0543212890625]"
4.2111644744873,"[1.804345726966858, 8.922466278076172, -4.363049030303955]","[1.5866988056433868, 6.842460356861862, -5.275355555968743]","[0.6676108241081238, 1.6756514310836792, -0.07459772378206253]","[0.8461886297962881, 0.865122152325547, 0.025518971595822407]","[-0.25845080614089966, 0.03429718315601349, 0.017582308501005173, 0.9652553200721741]","[[0.9970291313106767, -0.05167110290955845, 0.057122753397857995], [0.016214564369423368, 0.8657880864657892, 0.50014807851882], [-0.07529940062146911, -0.497735983898962, 0.8640537680653639]]","[-0.006608743220567703, -0.13434197008609772, -0.07398577034473419]",[0.6452729620815212],"[-0.25872933875912435, -0.025429311576319204, -0.00681376350095413, 0.9655910376577518]",[0.68],"[-1.5910262681760619, -13.520501516764654, -16.9309931207034]","[534.12109375, 534.4437255859375, 540.3202514648438, 540.416259765625]"
4.2421677112579,"[1.8241021633148193, 8.970318794250488, -4.365039348602295]","[1.6129056004635574, 6.869221374651988, -5.274564855573473]","[0.6496593952178955, 1.5143649578094482, -0.05820871517062187]","[0.844396060929143, 0.8612156344948367, 0.025488631558027598]","[-0.2585420608520508, 0.03215034306049347, 0.01698671281337738, 0.9653154015541077]","[[0.9973556140577768, -0.049419502904980206, 0.05328688316734009], [0.01617063909713856, 0.8657349087163406, 0.5002415238688882], [-0.0708540021188302, -0.49805700929120755, 0.8642447164229341]]","[-0.0054136901162564754, -0.12756000459194183, -0.07714346796274185]",[0.6469798597601646],"[-0.25874432379295603, -0.02320873931311955, -0.0062187629562948325, 0.9656469625653648]",[0.68],"[-1.3949318112009341, -12.733395918574564, -17.057095096583957]","[535.410400390625, 535.3728637695312, 540.8654174804688, 540.6359252929688]"
4.27317237854,"[1.843337893486023, 9.01332950592041, -4.366546154022217]","[1.639058048623843, 6.895862574853659, -5.273775059377775]","[0.6329046487808228, 1.3528990745544434, -0.042306993156671524]","[0.8426049203348314, 0.8573134983103952, 0.025458291502457698]","[-0.25861769914627075, 0.03001571074128151, 0.01634128764271736, 0.9653750061988831]","[[0.9976640388537474, -0.047076129419072466, 0.049500541463363135], [0.01602575321847155, 0.865699696012934, 0.5003071165589917], [-0.06640512630835094, -0.49834513510689626, 0.8644318855939694]]","[-0.004372800700366497, -0.13107730448246002, -0.07989821583032608]",[0.6487554988317157],"[-0.2587581873659834, -0.020945610702620483, -0.005612359472743838, 0.9656987021242773]",[0.68],"[-1.3010253696269258, -12.755794605482782, -17.10534985960851]","[536.8319091796875, 536.25, 541.4122924804688, 540.6641845703125]"
4.3040874004364,"[1.8620891571044922, 9.051494598388672, -4.367582321166992]","[1.6650796110473407, 6.922306356038365, -5.272988483346551]","[0.6173596978187561, 1.1912356615066528, -0.026921231299638748]","[0.8408204630283337, 0.8534271868071492, 0.025428040546826663]","[-0.2586788833141327, 0.027837645262479782, 0.01566755212843418, 0.9654350876808167]","[[0.9979591866330862, -0.04465403110690369, 0.045645149211920644], [0.015849987144530786, 0.8656795262753123, 0.5003476363036764], [-0.06185660876731791, -0.49860304527054533, 0.8646206016671873]]","[-0.0035226617474108934, -0.13129743933677673, -0.08223175257444382]",[0.6505923881144973],"[-0.25877081628550164, -0.018646345739685283, -0.004996273282740176, 0.9657458338935642]",[0.68],"[-1.2056615964213488, -12.779309456537144, -17.155826407040532]","[537.1931762695312, 537.9253540039062, 541.1829223632812, 541.7594604492188]"
4.33473777771,"[1.8821996450424194, 9.087870597839355, -4.368198394775391]","[1.6908239813722563, 6.948405229908552, -5.272209563926115]","[0.6016665697097778, 1.013184666633606, -0.010573020204901695]","[0.8390527644287651, 0.8495786212274894, 0.025398049907744347]","[-0.258733332157135, 0.02547360025346279, 0.014879470691084862, 0.9654982089996338]","[[0.9982593940841599, -0.04191394355744449, 0.041489800777704255], [0.01555046565497542, 0.8656713283656376, 0.5003712049891781], [-0.056889060908259514, -0.4988550702357068, 0.8648163170419849]]","[-0.002729443134739995, -0.12883132696151733, -0.08433400839567184]",[0.6526984247925721],"[-0.2587807673665888, -0.016611839396882374, -0.00445112895119014, 0.9657829718337716]",[0.68],"[-1.1753299552713616, -13.6141123739339, -17.13581631524434]","[538.5118408203125, 539.0462036132812, 541.6005859375, 541.9965209960938]"
4.3660926818848,"[1.9000518321990967, 9.115837097167969, -4.368300437927246]","[1.71710407029668, 6.974982023725244, -5.271413691471062]","[0.5886558890342712, 0.8510094881057739, 0.003588009625673294]","[0.8372459616502947, 0.8456462060878094, 0.02536737130413513]","[-0.25877177715301514, 0.02330348640680313, 0.014140674844384193, 0.9655538201332092]","[[0.9985139776724666, -0.03936773441321262, 0.037683125525773686], [0.01524659604781431, 0.8656744173280313, 0.5003752099935448], [-0.05231995576427062, -0.4990571018974683, 0.8649882297407164]]","[-0.002132378751412034, -0.12796294689178467, -0.08580736070871353]",[0.6546220229818336],"[-0.2587914193175554, -0.014112578963634045, -0.0037814541364261925, 0.9658227254559786]",[0.68],"[-1.0064091512833457, -12.83424504703618, -17.27079818872102]","[540.621337890625, 539.5001220703125, 542.8899536132812, 541.65869140625]"
4.3967761993408,"[1.9175318479537964, 9.138931274414062, -4.367988109588623]","[1.7427666145563598, 7.000870443378616, -5.270635791858954]","[0.5768433809280396, 0.6885057091712952, 0.01703747920691967]","[0.8354793430949446, 0.8418025106314473, 0.025337350974455174]","[-0.2588018774986267, 0.021147646009922028, 0.013378001749515533, 0.9656062722206116]","[[0.998747612274858, -0.03678186578230935, 0.03391609531985473], [0.014889663814132703, 0.8656852345447515, 0.5003672588409264], [-0.047765103199672865, -0.4992356058596509, 0.8651487305428497]]","[-0.0016386037459596992, -0.13210013508796692, -0.08688399940729141]",[0.6565649329196482],"[-0.2588002571312544, -0.011638385081544547, -0.0031184958838022868, 0.965855708625731]",[0.68],"[-0.9118757669359059, -12.864624938151813, -17.332141494289615]","[540.3670043945312, 541.8920288085938, 542.0643920898438, 543.4771118164062]"
4.4277694225311,"[1.9363727569580078, 9.158698081970215, -4.367190837860107]","[1.7686331787607446, 7.026900509518707, -5.269850975576468]","[0.5652599334716797, 0.5094168782234192, 0.031103618443012238]","[0.8336963954390075, 0.8379245544855937, 0.025307029007209412]","[-0.2588256597518921, 0.018732894212007523, 0.012534774839878082, 0.9656610488891602]","[[0.9989839161883106, -0.03390579504590274, 0.029690609811448], [0.014511580231961752, 0.8657043145474227, 0.5003453413729755], [-0.04266789528253945, -0.49940609092878846, 0.8653167130568791]]","[-0.0012145631480962038, -0.13095489144325256, -0.087639220058918]",[0.6587402505808031],"[-0.25880699203358554, -0.009321899674400592, -0.0024977954896795843, 0.9658808436234149]",[0.68],"[-0.8613310515223371, -13.709371854121223, -17.330054631892715]","[541.7246704101562, 542.8274536132812, 542.7276611328125, 543.737548828125]"
4.4597878456116,"[1.9531892538070679, 9.171534538269043, -4.36607551574707]","[1.7952973559993295, 7.053665459458956, -5.269041185883481]","[0.5560203790664673, 0.34619855880737305, 0.043062515556812286]","[0.83185605673845, 0.8339231098638562, 0.02527570549444081]","[-0.2588404417037964, 0.016508502885699272, 0.011767448857426643, 0.9657073616981506]","[[0.9991779929597214, -0.031273960337652396, 0.025792982214703608], [0.014181687622441208, 0.8657263057719429, 0.5003167660439546], [-0.037976548854636194, -0.49953971419027404, 0.8654581901421129]]","[-0.0009049917571246624, -0.1335287243127823, -0.0879814475774765]",[0.6606838640808357],"[-0.2588134481699482, -0.006352334370933379, -0.0017021028647440626, 0.9659049382523412]",[0.68],"[-0.707819308787368, -12.929603341148113, -17.461028236949574]","[543.5152587890625, 543.4658203125, 543.8988037109375, 543.7667236328125]"
4.4907741546631,"[1.9713903665542603, 9.179991722106934, -4.364447593688965]","[1.8210459311884353, 7.079445722081503, -5.268258454699731]","[0.5473038554191589, 0.16622960567474365, 0.05536622554063797]","[0.8300765757296404, 0.8300552843170552, 0.025245393098787088]","[-0.2588506042957306, 0.014061802998185158, 0.01091978419572115, 0.9657533168792725]","[[0.9993660480191182, -0.028371448020382606, 0.021507280297917653], [0.013811823206111629, 0.8657542459377079, 0.5002787630578976], [-0.032813651249283204, -0.4996645556413259, 0.8655972607043507]]","[-0.0006481966702267528, -0.1391189843416214, -0.08803542703390121]",[0.6628373045114229],"[-0.2588170663966078, -0.003777030191712643, -0.0010120521896573712, 0.9659184416580678]",[0.68],"[-0.6414874613910431, -13.78231474045828, -17.472004238033215]","[543.8096923828125, 545.3025512695312, 543.6624755859375, 545.081787109375]"
4.5207834243774,"[1.9877080917358398, 9.182519912719727, -4.36262845993042]","[1.8459300825168856, 7.104298924089177, -5.267501299357826]","[0.5407408475875854, 0.0021605398505926132, 0.06567256152629852]","[0.8283546427098264, 0.8263137597809997, 0.025216037809011903]","[-0.2588534355163574, 0.011690324172377586, 0.01018980797380209, 0.9657921195030212]","[[0.9995190082684036, -0.025734633629333925, 0.017305512317694616], [0.013630311332054501, 0.865782133469672, 0.500235460572899], [-0.02785617952277719, -0.4997589719390269, 0.8657164704842475]]","[-0.0004923137603327632, -0.14330141246318817, -0.08784123510122299]",[0.6647522746747287],"[-0.25881893785170834, -0.0008793482647660533, -0.00023562065740977305, 0.9659254260235873]",[0.68],"[-0.4941107589716839, -13.000725934491495, -17.596929378822903]","[545.3378295898438, 545.79052734375, 544.9197998046875, 545.3075561523438]"
4.5520553588867,"[2.003849506378174, 9.180118560791016, -4.360513210296631]","[1.8718062972568008, 7.130078448986131, -5.266713223368085]","[0.5355446934700012, -0.16237418353557587, 0.07510552555322647]","[0.8265617640844897, 0.8224193548080734, 0.02518544874890028]","[-0.2588527500629425, 0.00930279865860939, 0.009468032978475094, 0.965825617313385]","[[0.9996476285772717, -0.023105047624484176, 0.013068109766057268], [0.013472827560232603, 0.8658112202727406, 0.5001893926546013], [-0.02287141526271691, -0.49983707583663395, 0.8658174234439384]]","[-0.0003792384231928736, -0.1492919623851776, -0.08753066509962082]",[0.6666123791082804],"[-0.25881814417250204, 0.002548624252855017, 0.0006829018103628753, 0.9659224639724645]",[0.68],"[-0.38548193868081726, -13.03698947316736, -17.66480010567674]","[545.9954223632812, 546.9267578125, 545.3809204101562, 546.2503051757812]"
4.5825526714325,"[2.019855499267578, 9.172773361206055, -4.358128547668457]","[1.8969875667861638, 7.155102172577292, -5.265945589736785]","[0.5317692756652832, -0.3273501694202423, 0.0836915522813797]","[0.8248147765258191, 0.8186258862321834, 0.02515561874988711]","[-0.2588472366333008, 0.006759414449334145, 0.008793379180133343, 0.9658545851707458]","[[0.999753973597793, -0.02048556270349222, 0.00850493907502492], [0.01348693969761483, 0.8658415691397967, 0.5001364569106785], [-0.017609506680810183, -0.4998987045335239, 0.8659048368072122]]","[-0.0003121745539829135, -0.16361048817634583, -0.08715522289276123]",[0.6684286129211824],"[-0.25881389037169333, 0.006096232111666989, 0.0016334804711938475, 0.9659065885717211]",[0.68],"[-0.2707845767204451, -13.071648019512754, -17.730675916209997]","[547.3430786132812, 547.12646484375, 546.7177124023438, 546.443359375]"
4.6136474609375,"[2.0373592376708984, 9.158967971801758, -4.355220794677734]","[1.922607334884736, 7.180497096947559, -5.2651638539138075]","[0.5294028520584106, -0.5092271566390991, 0.09232285618782043]","[0.8230350687122189, 0.8147626437789931, 0.02512520572420241]","[-0.2588370740413666, 0.0038256694097071886, 0.008093955926597118, 0.965879499912262]","[[0.9998397042620518, -0.01761602235790337, 0.003200239573634883], [0.013655122052870686, 0.8658757139583249, 0.5000727768668404], [-0.011580303051475588, -0.49994891766847277, 0.8659774667105435]]","[-0.0002702872734516859, -0.16967587172985077, -0.08681809902191162]",[0.6704007621958469],"[-0.2588059553826779, 0.009714497598477338, 0.0026029917863860832, 0.965876974789558]",[0.68],"[-0.14927235139415776, -13.93031166271328, -17.75375049006562]","[546.3604736328125, 549.3394775390625, 545.9284057617188, 548.8495483398438]"
4.6443243026733,"[2.0532305240631104, 9.141206741333008, -4.35234260559082]","[1.9478285394988994, 7.205433039601579, -5.264393552154473]","[0.5289662480354309, -0.6749551296234131, 0.09938361495733261]","[0.8212807714165195, 0.8109558239657155, 0.025095202844951342]","[-0.2588237524032593, 0.0009735406492836773, 0.007511456031352282, 0.965894877910614]","[[0.9998852604937865, -0.015014504700597328, -0.002007610618931628], [0.014006602924738501, 0.8659076864403707, 0.5000076988713898], [-0.005768962325255138, -0.4999784480402626, 0.866018634821001]]","[-0.0002527779433876276, -0.1846592128276825, -0.08667279779911041]",[0.6721279459213482],"[-0.25879118526916867, 0.01417223125761517, 0.003797437920425099, 0.965821851975508]",[0.68],"[-0.0023635371977564316, -13.134690322497004, -17.854254634391516]","[547.5404052734375, 549.4503173828125, 547.4660034179688, 549.3153686523438]"
4.6746351718903,"[2.069115400314331, 9.118468284606934, -4.3492631912231445]","[1.9726960219674363, 7.229956865264266, -5.26363334400832]","[0.5303112864494324, -0.8410034775733948, 0.10576143115758896]","[0.8195488556298639, 0.8071988056770477, 0.025065559226871786]","[-0.2588062584400177, -0.0020856482442468405, 0.0069846585392951965, 0.9659017324447632]","[[0.9998937292329815, -0.012413429930249645, -0.007644409190849022], [0.014572545204311713, 0.8659410702747364, 0.49993369170788216], [0.0004137158187045853, -0.4999919618711587, 0.8660299413273601]]","[-0.00023152594803832471, -0.20511332154273987, -0.08680268377065659]",[0.673812328354542],"[-0.25876800859590504, 0.01918137428951885, 0.005139633750595676, 0.9657353554533378]",[0.68],"[0.14156118702097037, -13.162139700745422, -17.909555657897705]","[547.8786010742188, 549.9120483398438, 548.4437866210938, 550.4072265625]"
4.7055654525757,"[2.0850698947906494, 9.090743064880371, -4.346001148223877]","[1.9980175855885949, 7.25486451853818, -5.262858527019507]","[0.5336278676986694, -1.0072999000549316, 0.11156805604696274]","[0.8177830363570415, 0.8033695062983606, 0.025035311194565858]","[-0.2587830424308777, -0.0054951743222773075, 0.006546670570969582, 0.9658976197242737]","[[0.999853888327206, -0.009802711183623025, -0.0140038862520116], [0.015490942902850857, 0.8659769561093076, 0.49984389922594497], [0.007227216939418801, -0.49998779961001694, 0.8660022800187727]]","[-0.00020791348651982844, -0.23081785440444946, -0.08734607696533203]",[0.6754578303904484],"[-0.2587296599361758, 0.025383756148408085, 0.006801556960834491, 0.9655922363068261]",[0.68],"[0.3022895472698947, -13.185536266233646, -17.958404178654007]","[547.4395751953125, 550.9046020507812, 548.8147583007812, 552.1921997070312]"
4.7362544536591,"[2.1027743816375732, 9.054479598999023, -4.342220783233643]","[2.023087664848219, 7.279460883285661, -5.262090678830034]","[0.539862334728241, -1.1904468536376953, 0.11739304661750793]","[0.8160324780373571, 0.7995745655037269, 0.02500530047929816]","[-0.258749395608902, -0.009743187576532364, 0.0061827730387449265, 0.9658755660057068]","[[0.9997336872267998, -0.006901491023101336, -0.022020991204290463], [0.016985666610028982, 0.8660210471791586, 0.49971895803984623], [0.015621836056441407, -0.49995991770968473, 0.8659076411357529]]","[-0.00013225607108324766, -0.2706340253353119, -0.0886591225862503]",[0.677259911045628],"[-0.2586747897829061, 0.03224527286155736, 0.00864009482297549, 0.9653874581070044]",[0.68],"[0.5268787895346853, -14.039836860690425, -17.979075264136746]","[547.53125, 550.812744140625, 550.2774658203125, 553.4449462890625]"
4.7682542800903,"[2.119089126586914, 9.016266822814941, -4.338624000549316]","[2.04917137831531, 7.304983881587684, -5.2612910142140725]","[0.5482305884361267, -1.3570780754089355, 0.12228034436702728]","[0.8142087243817847, 0.7956222906779373, 0.024974009352601353]","[-0.258709579706192, -0.014038365334272385, 0.0059416755102574825, 0.96583491563797]","[[0.9995352415817446, -0.004213636139612287, -0.030191823544662516], [0.018741074521178624, 0.8660680997207526, 0.4995746673575079], [0.024043150048625367, -0.49990831300355065, 0.865744555333974]]","[4.8275524022756144e-05, -0.2985321283340454, -0.09075777232646942]",[0.6788529672976651],"[-0.25856321044909897, 0.042937128579020864, 0.011504968928059918, 0.9649710383641614]",[0.68],"[0.7140948711353848, -13.224121796815876, -18.044263176705957]","[547.0191650390625, 550.91015625, 551.66064453125, 555.3922729492188]"
4.7992539405823,"[2.135697364807129, 8.973053932189941, -4.334886074066162]","[2.0743842078795276, 7.329588617626337, -5.260517298232907]","[0.559510350227356, -1.5238115787506104, 0.12681221961975098]","[0.8124435076922168, 0.7917981797030864, 0.024943697645193198]","[-0.25865548849105835, -0.019164996221661568, 0.005882765632122755, 0.9657616019248962]","[[0.9991961919766824, -0.0014484354019688728, -0.04006085414034316], [0.021276961240541514, 0.866125462683939, 0.49937359146135707], [0.03397441566732268, -0.49982456418580723, 0.8654600823865514]]","[0.00026351725682616234, -0.3946554958820343, -0.0939127653837204]",[0.680438924102604],"[-0.2583557904197968, 0.05776651251044438, 0.015478490376735916, 0.9641969362762983]",[0.68],"[0.9572387390405594, -13.238692195650415, -18.0790498475684]","[546.6508178710938, 550.2044067382812, 553.6944580078125, 557.02490234375]"
4.8302235603333,"[2.154423236846924, 8.9197416305542, -4.330620765686035]","[2.099517986291048, 7.354051206693038, -5.259745270300021]","[0.5761982202529907, -1.707186222076416, 0.13163693249225616]","[0.8106815099506175, 0.7879823284478373, 0.024913416691567145]","[-0.25856897234916687, -0.026316042989492416, 0.006152637302875519, 0.9656146764755249]","[[0.9985392218711889, 0.0017268706268043221, -0.054004076884112795], [0.025491178141553883, 0.8662084631850301, 0.49903216302757697], [0.047640552465546104, -0.4996798152986219, 0.864899104839342]]","[0.0009679265203885734, -0.5066604018211365, -0.0991934984922409]",[0.6822238051506463],"[-0.2578684671499557, 0.08270950063654318, 0.022161943901943176, 0.9623782210735409]",[0.68],"[1.3659060359264803, -14.080247465574399, -18.08117197351828]","[537.7576904296875, 557.41064453125, 547.7384643554688, 566.7689208984375]"
4.8618793487549,"[2.1719977855682373, 8.866025924682617, -4.326606273651123]","[2.125152262531853, 7.378933735418086, -5.258957106336446]","[0.5964125394821167, -1.8738263845443726, 0.13593316078186035]","[0.8088820311365678, 0.7840866365631476, 0.024882466252700342]","[-0.2584429979324341, -0.03538401797413826, 0.006989282090216875, 0.9653529524803162]","[[0.9973982424157385, 0.004795255165245538, -0.07192879447748413], [0.03178375157128016, 0.8663167335111185, 0.49848280443766585], [0.06470347041031965, -0.4994720399700921, 0.8639103761834035]]","[0.001984903123229742, -0.7725613713264465, -0.10643449425697327]",[0.6838454947801537],"[-0.2557386677158629, 0.14858212215589836, 0.039812459641375385, 0.9544297013755749]",[0.68],"[1.7203278230662342, -13.249778724270072, -18.11807646041035]","[530.0001220703125, 561.156494140625, 545.4848022460938, 575.3622436523438]"
4.8931078910828,"[2.192155122756958, 8.801167488098145, -4.322037220001221]","[2.150384771061116, 7.403359671439763, -5.25818053991351]","[0.6270344257354736, -2.0568108558654785, 0.14100800454616547]","[0.80710838260543, 0.7802481831246392, 0.024851934951885778]","[-0.2581779658794403, -0.05168149247765541, 0.00943946372717619, 0.9646678566932678]","[[0.9944798397196507, 0.008474150718931539, -0.1045850722464084], [0.04489793968704714, 0.8665100689177958, 0.49713627883347633], [0.09483682607010796, -0.4990876611279129, 0.8613463225392732]]","[0.00506916269659996, -1.55315101146698, -0.11904212832450867]",[0.685750086317045],"[0.14581967708046262, 0.2558528018956957, -0.03907226471427705, 0.9548556559335913]",[0.68],"[2.5657495640849115, -14.067369631424189, -18.077516885970077]","[498.88433837890625, 580.015869140625, 527.1197509765625, 603.4796752929688]"
4.9237582683563,"[2.211503744125366, 8.737151145935059, -4.317424297332764]","[2.1750962883005562, 7.427216894264456, -5.257419277949096]","[0.6636292338371277, -2.202594757080078, 0.1798931211233139]","[0.805369062003195, 0.7764852951773271, 0.02482197027090022]","[-0.24792489409446716, -0.07882048189640045, 0.015453523024916649, 0.9654438495635986]","[[0.9870970405194751, 0.009244101736289423, -0.15985612505171531], [0.06892213677027037, 0.8765888710287313, 0.47627902005077766], [0.14453087281435983, -0.48115123657806186, 0.8646411570437329]]","[2.338685989379883, -2.3272271156311035, -0.13181954622268677]",[0.6927400633299694],"[0.2580162925440131, 0.07601765998146619, -0.020368870602537538, 0.9629299129548118]",[0.68],"[3.4273096122938878, -12.049029544567773, -16.506789907323437]","[272.74432373046875, 662.343994140625, 628.467529296875, 469.2428283691406]"
